category007;1204;product2524;765
category007;1204;product2518;602
category007;1204;product2515;439
category007;1204;product2510;778
category007;1204;product2509;608
category007;1204;product2508;765
category007;1204;product2504;788
category007;1204;product2503;615
category007;1204;product2500;656
category007;1204;product2499;732
category007;1204;product2496;748
category007;1204;product2495;772
category007;1204;product2494;756
category007;1204;product2493;777
category007;1204;product2490;710
category007;1204;product2489;691
category007;1204;product2488;400
category007;1204;product2487;787
category007;1204;product2486;449
category007;1204;product2485;453
category007;1204;product2483;590
category007;1204;product2481;777
category007;1204;product2479;759
category007;1204;product2477;526
category007;1204;product2476;445
category007;1204;product2475;641
category007;1204;product2473;697
category007;1204;product2471;607
category007;1204;product2470;452
category007;1204;product2467;794
category007;1204;product2466;516
category007;1204;product2463;594
category007;1204;product2462;442
category007;1204;product2460;786
category007;1204;product2458;570
category007;1204;product2456;740
category007;1204;product2455;626
category007;1204;product2453;701
category007;1204;product2452;603
category007;1204;product2451;695
category007;1204;product2449;702
category007;1204;product2447;549
category007;1204;product2443;753
category007;1204;product2442;595
category007;1204;product2441;739
category007;1204;product2440;564
category007;1204;product2438;627
category007;1204;product2434;775
category007;1204;product2432;575
category007;1204;product2430;457
category007;1204;product2427;460
category007;1204;product2425;593
category007;1204;product2424;481
category007;1204;product2423;514
category007;1204;product2420;621
category007;1204;product2419;706
category007;1204;product2418;481
category007;1204;product2414;572
category007;1204;product2413;505
category007;1204;product2412;443
category007;1204;product2411;428
category007;1204;product2409;400
category007;1204;product2406;726
category007;1204;product2405;673
category007;1204;product2404;761
category007;1204;product2403;700
category007;1204;product2402;418
category007;1204;product2400;401
category007;1204;product2396;439
category007;1204;product2395;620
category007;1204;product2393;705
category007;1204;product2392;521
category007;1204;product2389;632
category007;1204;product2386;648
category007;1204;product2385;653
category007;1204;product2383;490
category007;1204;product2379;616
category007;1204;product2378;493
category007;1204;product2377;748
category007;1204;product2372;460
category007;1204;product2371;645
category007;1204;product2370;683
category007;1204;product2368;467
category007;1204;product2367;547
category007;1204;product2364;440
category007;1204;product2362;650
category007;1204;product2361;722
category007;1204;product2358;578
category007;1204;product2357;414
category007;1204;product2351;488
category007;1204;product2350;516
category007;1204;product2349;475
category007;1204;product2346;595
category007;1204;product2345;769
category007;1204;product2343;440
category007;1204;product2342;564
category007;1204;product2339;446
category007;1204;product2337;595
category007;1204;product2333;728
category007;1204;product2331;603
category007;1204;product2328;753
category007;1204;product2327;729
category007;1204;product2323;575
category007;1204;product2322;407
category007;1204;product2319;614
category007;1204;product2318;666
category007;1204;product2314;732
category007;1204;product2313;580
category007;1204;product2306;796
category007;1204;product2304;470
category007;1204;product2303;402
category007;1204;product2298;539
category007;1204;product2294;748
category007;1204;product2293;580
category007;1204;product2292;660
category007;1204;product2291;442
category007;1204;product2287;721
category007;1204;product2284;586
category007;1204;product2283;567
category007;1204;product2282;506
category007;1204;product2281;630
category007;1204;product2279;403
category007;1204;product2276;403
category007;1204;product2275;740
category007;1204;product2274;522
category007;1204;product2273;628
category007;1204;product2271;763
category007;1204;product2270;717
category007;1204;product2269;566
category007;1204;product2267;708
category007;1204;product2266;415
category007;1204;product2264;562
category007;1204;product2263;791
category007;1204;product2262;626
category007;1204;product2261;734
category007;1204;product2259;694
category007;1204;product2258;549
category007;1204;product2256;664
category007;1204;product2254;439
category007;1204;product2253;681
category007;1204;product2252;453
category007;1204;product2251;564
category007;1204;product2246;668
category007;1204;product2245;725
category007;1204;product2244;700
category007;1204;product2241;518
category007;1204;product2240;524
category007;1204;product2239;733
category007;1204;product2238;771
category007;1204;product2236;745
category007;1204;product2234;792
category007;1204;product2233;707
category007;1204;product2230;485
category007;1204;product2223;567
category007;1204;product2221;723
category007;1204;product2219;567
category007;1204;product2218;649
category007;1204;product2217;522
category007;1204;product2216;765
category007;1204;product2215;524
category007;1204;product2212;621
category007;1204;product2211;764
category007;1204;product2208;643
category007;1204;product2207;708
category007;1204;product2203;616
category007;1204;product2201;631
category007;1204;product2199;631
category007;1204;product2198;442
category007;1204;product2191;424
category007;1204;product2190;558
category007;1204;product2185;481
category007;1204;product2184;697
category007;1204;product2179;530
category007;1204;product2176;590
category007;1204;product2173;495
category007;1204;product2171;566
category007;1204;product2169;493
category007;1204;product2168;712
category007;1204;product2164;638
category007;1204;product2163;526
category007;1204;product2162;771
category007;1204;product2161;420
category007;1204;product2160;530
category007;1204;product2159;670
category007;1204;product2158;454
category007;1204;product2157;789
category007;1204;product2156;726
category007;1204;product2155;689
category007;1204;product2154;695
category007;1204;product2152;426
category007;1204;product2151;740
category007;1204;product2148;411
category007;1204;product2143;656
category007;1204;product2140;771
category007;1204;product2139;427
category007;1204;product2138;725
category007;1204;product2137;550
category007;1204;product2133;734
category007;1204;product2130;428
category007;1204;product2127;668
category007;1204;product2126;472
category007;1204;product2125;564
category007;1204;product2123;650
category007;1204;product2122;537
category007;1204;product2121;472
category007;1204;product2118;545
category007;1204;product2117;683
category007;1204;product2115;511
category007;1204;product2114;560
category007;1204;product2113;695
category007;1204;product2112;530
category007;1204;product2110;491
category007;1204;product2105;732
category007;1204;product2104;432
category007;1204;product2103;593
category007;1204;product2102;562
category007;1204;product2100;794
category007;1204;product2099;758
category007;1204;product2094;517
category007;1204;product2092;612
category007;1204;product2090;731
category007;1204;product2089;487
category007;1204;product2088;402
category007;1204;product2087;539
category007;1204;product2083;694
category007;1204;product2082;608
category007;1204;product2079;542
category007;1204;product2078;611
category007;1204;product2077;741
category007;1204;product2076;569
category007;1204;product2075;699
category007;1204;product2074;577
category007;1204;product2071;560
category007;1204;product2070;435
category007;1204;product2068;672
category007;1204;product2067;679
category007;1204;product2065;549
category007;1204;product2062;470
category007;1204;product2061;515
category007;1204;product2060;634
category007;1204;product2058;610
category007;1204;product2057;740
category007;1204;product2056;612
category007;1204;product2051;617
category007;1204;product2050;600
category007;1204;product2047;783
category007;1204;product2046;563
category007;1204;product2045;483
category007;1204;product2044;405
category007;1204;product2041;608
category007;1204;product2040;770
category007;1204;product2039;720
category007;1204;product2038;570
category007;1204;product2037;514
category007;1204;product2036;706
category007;1204;product2035;751
category007;1204;product2033;426
category007;1204;product2031;639
category007;1204;product2029;745
category007;1204;product2028;696
category007;1204;product2026;510
category007;1204;product2024;491
category007;1204;product2023;595
category007;1204;product2022;546
category007;1204;product2020;548
category007;1204;product2018;779
category007;1204;product2015;715
category007;1204;product2013;713
category007;1204;product2009;750
category007;1204;product2008;430
category007;1204;product2006;615
category007;1204;product2005;425
category007;1204;product2004;597
category007;1204;product2002;707
category007;1204;product2001;570
category007;1204;product1998;796
category007;1204;product1996;569
category007;1204;product1991;607
category007;1204;product1990;580
category007;1204;product1989;703
category007;1204;product1988;491
category007;1204;product1987;588
category007;1204;product1986;653
category007;1204;product1985;642
category007;1204;product1984;488
category007;1204;product1982;638
category007;1204;product1979;688
category007;1204;product1978;611
category007;1204;product1977;656
category007;1204;product1976;767
category007;1204;product1975;520
category007;1204;product1973;768
category007;1204;product1971;421
category007;1204;product1970;757
category007;1204;product1968;641
category007;1204;product1966;709
category007;1204;product1965;542
category007;1204;product1962;501
category007;1204;product1954;761
category007;1204;product1953;711
category007;1204;product1952;670
category007;1204;product1949;421
category007;1204;product1945;488
category007;1204;product1941;492
category007;1204;product1940;695
category007;1204;product1938;703
category007;1204;product1937;511
category007;1204;product1936;716
category007;1204;product1934;522
category007;1204;product1933;479
category007;1204;product1932;529
category007;1204;product1931;658
category007;1204;product1927;594
category007;1204;product1926;743
category007;1204;product1923;528
category007;1204;product1921;614
category007;1204;product1920;771
category007;1204;product1919;603
category007;1204;product1917;470
category007;1204;product1915;514
category007;1204;product1914;423
category007;1204;product1912;455
category007;1204;product1911;738
category007;1204;product1910;437
category007;1204;product1908;591
category007;1204;product1907;442
category007;1204;product1905;602
category007;1204;product1902;511
category007;1204;product1901;717
category007;1204;product1900;603
category007;1204;product1899;765
category007;1204;product1893;417
category007;1204;product1892;462
category007;1204;product1890;623
category007;1204;product1889;427
category007;1204;product1888;596
category007;1204;product1887;511
category007;1204;product1886;625
category007;1204;product1884;496
category007;1204;product1883;580
category007;1204;product1879;567
category007;1204;product1878;655
category007;1204;product1875;496
category007;1204;product1873;559
category007;1204;product1870;749
category007;1204;product1868;625
category007;1204;product1864;591
category007;1204;product1863;405
category007;1204;product1862;663
category007;1204;product1861;736
category007;1204;product1860;534
category007;1204;product1858;707
category007;1204;product1855;414
category007;1204;product1850;527
category007;1204;product1849;711
category007;1204;product1845;649
category007;1204;product1843;723
category007;1204;product1842;489
category007;1204;product1840;528
category007;1204;product1839;440
category007;1204;product1837;523
category007;1204;product1836;572
category007;1204;product1835;549
category007;1204;product1834;787
category007;1204;product1833;479
category007;1204;product1832;659
category007;1204;product1829;736
category007;1204;product1827;451
category007;1204;product1826;606
category007;1204;product1824;535
category007;1204;product1823;669
category007;1204;product1822;571
category007;1204;product1816;479
category007;1204;product1812;646
category007;1204;product1811;708
category007;1204;product1810;631
category007;1204;product1807;658
category007;1204;product1805;596
category007;1204;product1804;647
category007;1204;product1803;659
category007;1204;product1801;655
category007;1204;product1800;695
category007;1204;product1799;554
category007;1204;product1797;660
category007;1204;product1796;520
category007;1204;product1795;605
category007;1204;product1794;779
category007;1204;product1792;406
category007;1204;product1789;664
category007;1204;product1788;738
category007;1204;product1787;468
category007;1204;product1785;644
category007;1204;product1783;533
category007;1204;product1782;446
category007;1204;product1781;786
category007;1204;product1776;706
category007;1204;product1775;707
category007;1204;product1774;529
category007;1204;product1773;776
category007;1204;product1772;605
category007;1204;product1770;667
category007;1204;product1769;538
category007;1204;product1768;503
category007;1204;product1767;473
category007;1204;product1766;676
category007;1204;product1765;493
category007;1204;product1763;450
category007;1204;product1762;515
category007;1204;product1760;552
category007;1204;product1759;748
category007;1204;product1756;729
category007;1204;product1755;653
category007;1204;product1754;698
category007;1204;product1753;527
category007;1204;product1751;685
category007;1204;product1750;586
category007;1204;product1749;515
category007;1204;product1748;611
category007;1204;product1746;783
category007;1204;product1745;777
category007;1204;product1740;631
category007;1204;product1738;420
category007;1204;product1735;421
category007;1204;product1731;609
category007;1204;product1730;400
category007;1204;product1729;638
category007;1204;product1727;711
category007;1204;product1726;575
category007;1204;product1725;798
category007;1204;product1724;504
category007;1204;product1723;679
category007;1204;product1718;619
category007;1204;product1717;559
category007;1204;product1715;641
category007;1204;product1714;566
category007;1204;product1711;404
category007;1204;product1709;529
category007;1204;product1708;516
category007;1204;product1707;531
category007;1204;product1706;419
category007;1204;product1705;523
category007;1204;product1703;648
category007;1204;product1700;556
category007;1204;product1695;465
category007;1204;product1687;763
category007;1204;product1686;522
category007;1204;product1681;572
category007;1204;product1680;420
category007;1204;product1676;684
category007;1204;product1673;687
category007;1204;product1671;576
category007;1204;product1670;521
category007;1204;product1669;766
category007;1204;product1668;738
category007;1204;product1667;655
category007;1204;product1665;600
category007;1204;product1663;678
category007;1204;product1662;673
category007;1204;product1661;727
category007;1204;product1656;609
category007;1204;product1655;686
category007;1204;product1654;637
category007;1204;product1653;788
category007;1204;product1651;776
category007;1204;product1650;500
category007;1204;product1649;648
category007;1204;product1647;410
category007;1204;product1646;602
category007;1204;product1644;794
category007;1204;product1643;723
category007;1204;product1642;599
category007;1204;product1638;733
category007;1204;product1635;605
category007;1204;product1634;766
category007;1204;product1633;493
category007;1204;product1630;687
category007;1204;product1629;761
category007;1204;product1628;760
category007;1204;product1625;623
category007;1204;product1624;748
category007;1204;product1623;412
category007;1204;product1622;649
category007;1204;product1621;731
category007;1204;product1620;705
category007;1204;product1619;576
category007;1204;product1618;765
category007;1204;product1617;794
category007;1204;product1616;582
category007;1204;product1613;625
category007;1204;product1612;717
category007;1204;product1610;679
category007;1204;product1609;618
category007;1204;product1608;405
category007;1204;product1607;680
category007;1204;product1606;705
category007;1204;product1605;481
category007;1204;product1604;528
category007;1204;product1603;687
category007;1204;product1601;642
category007;1204;product1594;438
category007;1204;product1593;710
category007;1204;product1592;779
category007;1204;product1589;569
category007;1204;product1588;623
category007;1204;product1585;773
category007;1204;product1583;650
category007;1204;product1581;691
category007;1204;product1576;431
category007;1204;product1574;413
category007;1204;product1573;476
category007;1204;product1570;603
category007;1204;product1568;644
category007;1204;product1562;474
category007;1204;product1560;527
category007;1204;product1559;496
category007;1204;product1557;756
category007;1204;product1556;690
category007;1204;product1554;483
category007;1204;product1553;789
category007;1204;product1552;596
category007;1204;product1551;425
category007;1204;product1550;445
category007;1204;product1541;602
category007;1204;product1539;561
category007;1204;product1538;436
category007;1204;product1537;523
category007;1204;product1536;643
category007;1204;product1535;626
category007;1204;product1533;613
category007;1204;product1531;677
category007;1204;product1530;451
category007;1204;product1528;476
category007;1204;product1526;609
category007;1204;product1523;491
category007;1204;product1521;676
category007;1204;product1520;435
category007;1204;product1518;677
category007;1204;product1516;589
category007;1204;product1510;748
category007;1204;product1509;425
category007;1204;product1507;491
category007;1204;product1506;724
category007;1204;product1503;567
category007;1204;product1502;545
category007;1204;product1501;469
category007;1204;product1500;523
category007;1204;product1499;522
category007;1204;product1496;467
category007;1204;product1494;749
category007;1204;product1493;790
category007;1204;product1492;558
category007;1204;product1488;569
category007;1204;product1487;471
category007;1204;product1483;635
category007;1204;product1482;590
category007;1204;product1481;530
category007;1204;product1479;515
category007;1204;product1476;704
category007;1204;product1471;724
category007;1204;product1470;443
category007;1204;product1465;721
category007;1204;product1464;629
category007;1204;product1463;525
category007;1204;product1459;781
category007;1204;product1456;652
category007;1204;product1454;529
category007;1204;product1453;782
category007;1204;product1451;740
category007;1204;product1449;587
category007;1204;product1448;415
category007;1204;product1447;578
category007;1204;product1445;488
category007;1204;product1444;615
category007;1204;product1442;507
category007;1204;product1441;583
category007;1204;product1440;636
category007;1204;product1438;455
category007;1204;product1437;646
category007;1204;product1436;483
category007;1204;product1434;712
category007;1204;product1433;792
category007;1204;product1432;553
category007;1204;product1431;737
category007;1204;product1429;575
category007;1204;product1426;562
category007;1204;product1425;755
category007;1204;product1423;486
category007;1204;product1422;757
category007;1204;product1420;681
category007;1204;product1419;669
category007;1204;product1416;651
category007;1204;product1415;799
category007;1204;product1411;515
category007;1204;product1409;455
category007;1204;product1408;688
category007;1204;product1407;707
category007;1204;product1405;608
category007;1204;product1404;423
category007;1204;product1403;522
category007;1204;product1402;789
category007;1204;product1401;568
category007;1204;product1400;641
category007;1204;product1397;507
category007;1204;product1396;468
category007;1204;product1389;671
category007;1204;product1387;678
category007;1204;product1386;577
category007;1204;product1384;421
category007;1204;product1382;654
category007;1204;product1381;423
category007;1204;product1380;677
category007;1204;product1379;550
category007;1204;product1376;634
category007;1204;product1375;672
category007;1204;product1374;735
category007;1204;product1373;726
category007;1204;product1372;714
category007;1204;product1371;569
category007;1204;product1368;637
category007;1204;product1367;418
category007;1204;product1366;792
category007;1204;product1365;729
category007;1204;product1361;650
category007;1204;product1360;628
category007;1204;product1358;549
category007;1204;product1356;476
category007;1204;product1355;578
category007;1204;product1354;473
category007;1204;product1352;465
category007;1204;product1350;616
category007;1204;product1346;729
category007;1204;product1344;439
category007;1204;product1342;532
category007;1204;product1340;416
category007;1204;product1338;538
category007;1204;product1335;726
category007;1204;product1332;567
category007;1204;product1331;492
category007;1204;product1330;456
category007;1204;product1328;632
category007;1204;product1327;581
category007;1204;product1325;494
category007;1204;product1324;558
category007;1204;product1323;650
category007;1204;product1322;550
category007;1204;product1319;462
category007;1204;product1318;677
category007;1204;product1316;544
category007;1204;product1315;584
category007;1204;product1314;677
category007;1204;product1311;655
category007;1204;product1310;522
category007;1204;product1309;754
category007;1204;product1308;557
category007;1204;product1305;559
category007;1204;product1300;536
category007;1204;product1298;508
category007;1204;product1296;512
category007;1204;product1295;443
category007;1204;product1293;641
category007;1204;product1292;626
category007;1204;product1291;461
category007;1204;product1289;761
category007;1204;product1288;413
category007;1204;product1287;592
category007;1204;product1286;440
category007;1204;product1285;584
category007;1204;product1281;699
category007;1204;product1279;579
category007;1204;product1277;743
category007;1204;product1276;785
category007;1204;product1275;487
category007;1204;product1274;416
category007;1204;product1271;769
category007;1204;product1269;457
category007;1204;product1268;438
category007;1204;product1266;524
category007;1204;product1265;650
category007;1204;product1264;782
category007;1204;product1262;711
category007;1204;product1261;569
category007;1204;product1253;530
category007;1204;product1252;418
category007;1204;product1251;589
category007;1204;product1250;659
category007;1204;product1249;622
category007;1204;product1248;637
category007;1204;product1247;552
category007;1204;product1245;796
category007;1204;product1241;656
category007;1204;product1240;407
category007;1204;product1239;699
category007;1204;product1238;415
category007;1204;product1237;428
category007;1204;product1231;402
category007;1204;product1227;678
category007;1204;product1226;422
category007;1204;product1224;537
category007;1204;product1223;519
category007;1204;product1220;753
category007;1204;product1219;413
category007;1204;product1215;753
category007;1204;product1212;787
category007;1204;product1211;621
category007;1204;product1209;597
category007;1204;product1205;796
category007;1204;product1201;555
category007;1204;product1200;646
category007;1204;product1199;411
category007;1204;product1197;617
category007;1204;product1196;615
category007;1204;product1195;746
category007;1204;product1194;647
category007;1204;product1192;706
category007;1204;product1189;702
category007;1204;product1186;510
category007;1204;product1183;602
category007;1204;product1181;681
category007;1204;product1177;598
category007;1204;product1175;606
category007;1204;product1173;663
category007;1204;product1169;633
category007;1204;product1168;627
category007;1204;product1167;422
category007;1204;product1166;529
category007;1204;product1165;548
category007;1204;product1163;625
category007;1204;product1162;666
category007;1204;product1161;774
category007;1204;product1160;405
category007;1204;product1159;479
category007;1204;product1157;425
category007;1204;product1156;479
category007;1204;product1155;495
category007;1204;product1152;571
category007;1204;product1145;616
category007;1204;product1142;789
category007;1204;product1141;664
category007;1204;product1137;752
category007;1204;product1136;434
category007;1204;product1133;715
category007;1204;product1129;606
category007;1204;product1127;593
category007;1204;product1126;462
category007;1204;product1125;646
category007;1204;product1123;470
category007;1204;product1119;657
category007;1204;product1117;400
category007;1204;product1115;641
category007;1204;product1114;600
category007;1204;product1113;738
category007;1204;product1112;438
category007;1204;product1111;401
category007;1204;product1110;499
category007;1204;product1107;571
category007;1204;product1106;614
category007;1204;product1103;712
category007;1204;product1101;578
category007;1204;product1100;691
category007;1204;product1098;438
category007;1204;product1097;435
category007;1204;product1095;536
category007;1204;product1094;598
category007;1204;product1090;549
category007;1204;product1085;732
category007;1204;product1083;758
category007;1204;product1081;609
category007;1204;product1079;467
category007;1204;product1078;452
category007;1204;product1076;738
category007;1204;product1075;509
category007;1204;product1074;748
category007;1204;product1072;565
category007;1204;product1070;598
category007;1204;product1069;758
category007;1204;product1068;450
category007;1204;product1067;713
category007;1204;product1066;571
category007;1204;product1064;767
category007;1204;product1056;462
category007;1204;product1055;457
category007;1204;product1054;770
category007;1204;product1052;764
category007;1204;product1050;553
category007;1204;product1047;613
category007;1204;product1046;718
category007;1204;product1043;467
category007;1204;product1040;687
category007;1204;product1037;571
category007;1204;product1036;531
category007;1204;product1035;729
category007;1204;product1033;588
category007;1204;product1032;439
category007;1204;product1031;407
category007;1204;product1029;486
category007;1204;product1027;515
category007;1204;product1022;641
category007;1204;product1020;735
category007;1204;product1019;627
category007;1204;product1015;559
category007;1204;product1012;481
category007;1204;product1010;670
category007;1204;product1008;772
category007;1204;product1007;521
category007;1204;product1006;611
category007;1204;product1005;454
category007;1204;product1002;713
category007;1204;product1001;468
category007;1204;product1000;618
category007;1204;product0999;707
category007;1204;product0998;690
category007;1204;product0997;634
category007;1204;product0995;614
category007;1204;product0994;546
category007;1204;product0993;413
category007;1204;product0992;725
category007;1204;product0990;559
category007;1204;product0988;483
category007;1204;product0985;772
category007;1204;product0983;539
category007;1204;product0982;483
category007;1204;product0981;670
category007;1204;product0977;456
category007;1204;product0976;414
category007;1204;product0975;790
category007;1204;product0974;666
category007;1204;product0973;490
category007;1204;product0971;426
category007;1204;product0970;486
category007;1204;product0969;668
category007;1204;product0968;692
category007;1204;product0966;750
category007;1204;product0965;790
category007;1204;product0964;605
category007;1204;product0963;541
category007;1204;product0961;523
category007;1204;product0957;799
category007;1204;product0956;715
category007;1204;product0953;654
category007;1204;product0951;667
category007;1204;product0950;603
category007;1204;product0949;596
category007;1204;product0946;607
category007;1204;product0941;691
category007;1204;product0940;634
category007;1204;product0935;492
category007;1204;product0934;421
category007;1204;product0933;526
category007;1204;product0928;640
category007;1204;product0925;556
category007;1204;product0924;674
category007;1204;product0923;475
category007;1204;product0917;479
category007;1204;product0915;722
category007;1204;product0914;412
category007;1204;product0913;748
category007;1204;product0911;678
category007;1204;product0905;688
category007;1204;product0902;473
category007;1204;product0901;574
category007;1204;product0900;519
category007;1204;product0898;740
category007;1204;product0896;632
category007;1204;product0895;472
category007;1204;product0894;699
category007;1204;product0893;589
category007;1204;product0891;525
category007;1204;product0888;413
category007;1204;product0881;424
category007;1204;product0880;521
category007;1204;product0879;767
category007;1204;product0876;612
category007;1204;product0874;718
category007;1204;product0872;585
category007;1204;product0870;774
category007;1204;product0867;630
category007;1204;product0865;601
category007;1204;product0864;690
category007;1204;product0863;776
category007;1204;product0862;574
category007;1204;product0860;755
category007;1204;product0859;736
category007;1204;product0857;590
category007;1204;product0853;689
category007;1204;product0851;776
category007;1204;product0849;668
category007;1204;product0847;708
category007;1204;product0846;624
category007;1204;product0843;435
category007;1204;product0842;484
category007;1204;product0841;655
category007;1204;product0839;666
category007;1204;product0837;653
category007;1204;product0834;523
category007;1204;product0833;532
category007;1204;product0832;460
category007;1204;product0831;713
category007;1204;product0829;485
category007;1204;product0828;718
category007;1204;product0827;582
category007;1204;product0826;500
category007;1204;product0822;747
category007;1204;product0821;442
category007;1204;product0817;461
category007;1204;product0816;764
category007;1204;product0812;618
category007;1204;product0810;609
category007;1204;product0809;659
category007;1204;product0808;788
category007;1204;product0807;537
category007;1204;product0806;405
category007;1204;product0805;578
category007;1204;product0804;534
category007;1204;product0800;726
category007;1204;product0797;659
category007;1204;product0794;793
category007;1204;product0793;554
category007;1204;product0791;441
category007;1204;product0787;601
category007;1204;product0784;465
category007;1204;product0783;556
category007;1204;product0781;649
category007;1204;product0780;744
category007;1204;product0778;561
category007;1204;product0777;423
category007;1204;product0775;459
category007;1204;product0769;487
category007;1204;product0768;439
category007;1204;product0766;793
category007;1204;product0764;674
category007;1204;product0763;539
category007;1204;product0762;648
category007;1204;product0761;479
category007;1204;product0755;776
category007;1204;product0754;425
category007;1204;product0751;706
category007;1204;product0750;587
category007;1204;product0748;776
category007;1204;product0745;662
category007;1204;product0743;560
category007;1204;product0741;666
category007;1204;product0740;510
category007;1204;product0732;765
category007;1204;product0731;558
category007;1204;product0730;594
category007;1204;product0729;584
category007;1204;product0728;557
category007;1204;product0726;495
category007;1204;product0723;538
category007;1204;product0720;775
category007;1204;product0719;787
category007;1204;product0716;572
category007;1204;product0712;729
category007;1204;product0711;678
category007;1204;product0710;564
category007;1204;product0708;793
category007;1204;product0706;575
category007;1204;product0705;596
category007;1204;product0704;744
category007;1204;product0703;727
category007;1204;product0702;646
category007;1204;product0700;745
category007;1204;product0699;459
category007;1204;product0698;522
category007;1204;product0696;400
category007;1204;product0694;480
category007;1204;product0693;521
category007;1204;product0692;489
category007;1204;product0691;622
category007;1204;product0690;630
category007;1204;product0687;625
category007;1204;product0684;634
category007;1204;product0681;638
category007;1204;product0680;629
category007;1204;product0679;751
category007;1204;product0678;403
category007;1204;product0677;768
category007;1204;product0676;753
category007;1204;product0674;459
category007;1204;product0673;591
category007;1204;product0672;509
category007;1204;product0670;472
category007;1204;product0669;738
category007;1204;product0668;404
category007;1204;product0667;609
category007;1204;product0666;771
category007;1204;product0662;798
category007;1204;product0661;760
category007;1204;product0660;706
category007;1204;product0659;703
category007;1204;product0655;458
category007;1204;product0654;736
category007;1204;product0653;642
category007;1204;product0652;760
category007;1204;product0651;449
category007;1204;product0649;645
category007;1204;product0647;739
category007;1204;product0646;728
category007;1204;product0640;602
category007;1204;product0638;674
category007;1204;product0633;793
category007;1204;product0630;799
category007;1204;product0628;755
category007;1204;product0627;730
category007;1204;product0626;428
category007;1204;product0625;539
category007;1204;product0623;541
category007;1204;product0621;507
category007;1204;product0620;638
category007;1204;product0617;472
category007;1204;product0616;681
category007;1204;product0614;631
category007;1204;product0613;710
category007;1204;product0611;571
category007;1204;product0608;735
category007;1204;product0607;766
category007;1204;product0606;479
category007;1204;product0605;732
category007;1204;product0604;766
category007;1204;product0603;403
category007;1204;product0601;774
category007;1204;product0600;759
category007;1204;product0598;749
category007;1204;product0594;796
category007;1204;product0593;668
category007;1204;product0592;641
category007;1204;product0590;408
category007;1204;product0589;602
category007;1204;product0588;446
category007;1204;product0587;463
category007;1204;product0585;789
category007;1204;product0583;725
category007;1204;product0581;505
category007;1204;product0577;732
category007;1204;product0575;692
category007;1204;product0566;508
category007;1204;product0564;664
